id,x,y
2568,907.58,991.68
2569,916.22,992.06
2570,925.82,992.06
2571,937.54,994.37
2572,868.42,931.39
2573,863.81,941.57
2574,873.41,947.14
2575,853.44,952.7
2576,889.15,943.87
2577,883.97,933.31
2578,885.31,924.48
2579,889.15,904.51
2580,910.66,916.22
2581,906.43,932.74
2582,920.64,931.58
2583,921.02,913.54
2584,913.73,896.26
2585,899.14,892.8
2586,884.74,895.1
2587,902.59,880.51
2588,915.84,884.93
2589,940.42,918.91
2590,933.7,927.74
2591,950.4,906.62
2592,945.22,918.72
2593,955.39,917.18
2594,962.69,931.58
2595,948.67,937.15
2596,970.18,930.05
2597,974.02,920.64
2598,974.21,913.34
2599,974.02,899.9
2600,963.07,901.63
2601,988.99,907.39
2602,993.22,927.55
2603,1004.54,916.22
2604,1012.61,902.78
2605,1000.51,888.19
2606,1028.93,898.75
2607,1036.99,904.51
2608,1051.58,894.91
2609,1048.13,916.99
2610,1061.76,895.1
2611,1075.58,901.63
2612,1078.85,917.76
2613,1090.18,906.82
2614,1079.81,893.18
2615,1100.35,895.1
2616,1107.84,892.42
2617,1123.2,898.56
2618,1142.78,900.1
2619,1134.34,910.66
2620,1158.34,903.94
2621,1150.08,917.38
2622,1160.06,918.91
2623,1170.24,906.05
2624,1177.73,886.08
2625,1156.8,875.33
2626,1172.35,870.34
2627,1189.44,878.02
2628,1194.62,893.57
2629,1203.46,914.88
2630,1194.05,929.66
2631,1206.53,944.45
2632,1157.76,930.43
2633,1171.97,933.7
2634,1139.14,936.77
2635,1138.56,922.94
2636,1128.77,928.51
2637,1117.44,926.59
2638,1115.9,912.58
2639,1103.62,914.11
2640,1086.53,938.5
2641,1066.94,935.62
2642,1222.27,944.06
2643,1240.13,961.34
2644,1234.94,989.95
2645,1245.31,988.03
2646,1224.77,1012.22
2647,1249.92,1040.06
2648,1252.99,1063.87
2649,1250.3,1082.88
2650,1246.08,1099.2
2651,1231.87,1102.27
2652,1244.35,1115.33
2653,1228.42,1123.39
2654,1235.52,1135.68
2655,1185.79,1142.78
2656,1184.45,1128.38
2657,1201.34,1070.98
2658,1189.44,1059.07
2659,1184.64,1045.06
2660,1139.9,1066.18
2661,1127.23,1075.01
2662,1108.8,1066.56
2663,1114.75,1055.81
2664,1123.58,1044.67
2665,1122.43,1064.64
2666,1140.48,1009.34
2667,1154.88,1020.67
2668,1129.34,996.86
2669,1130.3,1016.83
2670,1101.7,1008.77
2671,1104.58,997.06
2672,1098.82,982.46
2673,1104.19,971.33
2674,1117.63,978.05
2675,1139.9,969.79
2676,1161.22,987.07
2677,1167.94,995.33
2678,1158.14,1003.01
2679,1149.5,993.79
2680,1175.42,989.95
2681,1186.75,982.85
2682,1190.4,995.52
2683,1211.33,983.62
2684,1199.04,975.36
2685,1176.38,974.4
2686,1165.25,980.35
2687,1163.52,960.58
2688,1175.62,961.73
2689,1051.39,981.31
2690,1045.63,972.86
2691,1179.46,1102.66
2692,1190.21,1102.46
2693,1184.64,1107.84
2694,1200.77,1088.26
2695,1188.67,1082.88
2696,1210.18,1081.34
2697,1222.85,1077.7
2698,1231.87,1076.54
2699,1242.24,1075.58
2700,1219.2,1061.38
2701,1136.64,1138.37
2702,1114.56,1079.62
2703,1100.16,1080.96
2704,1093.06,1065.98
2705,1082.69,1054.85
2706,1071.94,1042.94
2707,1085.57,1024.51
2708,1092.29,1006.66
2709,1079.42,999.55
2710,1063.68,994.56
2711,1082.3,982.66
2712,1087.49,966.91
2713,1085.38,953.47
2714,1105.34,958.85
2715,1117.25,963.07
2716,1123.39,950.4
2717,1126.46,964.99
2718,1103.42,943.3
2719,1054.46,936.77
2720,1042.18,932.74
2721,1036.99,937.34
2722,1030.46,928.9
2723,1014.34,926.78
2724,1021.63,918.91
2725,1032.58,917.18
2726,1013.95,934.27
2727,999.17,934.08
2728,982.08,945.22
2729,988.99,943.87
2730,986.88,959.42
2731,968.64,960.58
2732,964.22,950.02
2733,915.46,946.18
2734,910.85,956.74
2735,901.82,949.82
2736,928.7,955.97
2737,933.89,941.76
2738,908.54,967.1
2739,911.81,981.12
2740,926.59,971.33
2741,940.03,980.35
2742,924.86,1003.39
2743,909.89,1007.81
2744,917.57,1016.64
2745,930.05,1014.14
2746,902.4,1012.22
2747,909.31,1025.28
2748,915.84,1044.29
2749,903.36,1047.36
2750,906.82,1058.69
2751,915.84,1072.9
2752,921.98,1064.64
2753,922.56,1085.57
2754,928.51,1093.25
2755,934.46,1105.92
2756,942.53,1111.87
2757,938.88,1119.36
2758,960.77,1124.74
2759,976.32,1133.18
2760,995.71,1136.83
2761,1009.73,1130.69
2762,998.78,1111.87
2763,985.34,1115.14
2764,969.41,1098.24
2765,981.7,1103.42
2766,982.08,1088.83
2767,993.98,1096.32
2768,950.78,1098.24
2769,947.71,1080.96
2770,938.5,1065.41
2771,950.78,1062.14
2772,960.77,1076.54
2773,972.67,1072.9
2774,977.86,1078.08
2775,990.34,1063.1
2776,976.32,1059.84
2777,967.49,1053.31
2778,945.6,1042.75
2779,931.78,1054.08
2780,930.24,1040.83
2781,941.95,1020.86
2782,951.17,994.37
2783,964.22,986.5
2784,984.96,1009.34
2785,975.36,1008.96
2786,974.59,1021.82
2787,967.87,1031.23
2788,983.81,1040.64
2789,991.3,1027.78
2790,998.4,1010.69
2791,1025.28,1027.78
2792,1010.69,1027.2
2793,1009.15,1017.41
2794,1024.7,1017.41
2795,1041.41,1034.88
2796,1026.24,1052.35
2797,1017.02,1052.54
2798,1025.09,1062.91
2799,1041.79,1059.84
2800,1002.05,1045.06
2801,987.46,1049.66
2802,1060.03,1055.04
2803,1073.47,1063.49
2804,1054.46,1070.21
2805,1043.14,1094.98
2806,1037.76,1086.72
2807,1078.85,1094.21
2808,1074.43,1101.12
2809,1088.64,1089.98
2810,995.71,992.83
2811,993.22,1000.7
2812,980.16,999.17
2813,981.31,985.15
2814,997.06,971.71
2815,982.85,969.79
2816,1019.52,966.34
2817,1014.14,977.47
2818,1033.73,964.99
2819,1032.19,977.66
2820,1066.94,972.29
2821,1042.94,950.78
2822,1024.7,955.39
2823,1008.96,946.94
2824,1136.26,1034.69
2825,1122.62,1026.43
2826,1108.03,1021.82
